%
% Basic inner-scaled statistics for turbulent flow in a circular pipe
%
% See the following reference for details
% 
% Pirozzoli, S., Romero, J., Fatica, M., Verzicco, R., & Orlandi, P. (2021). 
% One-point statistics for turbulent pipe flow up to $\Rey_{\tau} \approx 6000$
% arXiv preprint arXiv:2103.13383.
%
% The flow parameters are as follows:
%
%  N_z                         = 9216
%  N_r                         =  910
%  N_theta                     = 9216
%  Streamwise domain size      = 15 R
%  Bulk Reynolds number        = 285000
%  Friction Reynolds number    = 6019.48
%  Friction coefficient        = 0.01428
%
%  Flow variables
%  
%        y^+                  U_z^+               P^+                 u_z^2              u_r^2              u_t^2                u_z u_r              p^2
%
    0.3925341718E+04    0.2705538871E+02   -0.1081813147E+01    0.1741768003E+01    0.7316721478E+00    0.8308406002E+00    0.3485340762E+00    0.1662363614E+01
    0.3933274596E+04    0.2706208731E+02   -0.1081001354E+01    0.1736550567E+01    0.7304815354E+00    0.8290724234E+00    0.3472339253E+00    0.1656701562E+01
    0.3941211465E+04    0.2706876239E+02   -0.1080191777E+01    0.1731344088E+01    0.7292936927E+00    0.8273079038E+00    0.3459296685E+00    0.1651062676E+01
    0.3949152322E+04    0.2707541575E+02   -0.1079385322E+01    0.1726144910E+01    0.7281095786E+00    0.8255481879E+00    0.3446232115E+00    0.1645450065E+01
    0.3957097163E+04    0.2708204999E+02   -0.1078582438E+01    0.1720949944E+01    0.7269296641E+00    0.8237904315E+00    0.3433168673E+00    0.1639862910E+01
    0.3965045983E+04    0.2708866731E+02   -0.1077783177E+01    0.1715762860E+01    0.7257539887E+00    0.8220280569E+00    0.3420114961E+00    0.1634297222E+01
    0.3972998779E+04    0.2709527082E+02   -0.1076986995E+01    0.1710588924E+01    0.7245820858E+00    0.8202576146E+00    0.3407060547E+00    0.1628748205E+01
    0.3980955546E+04    0.2710186420E+02   -0.1076193202E+01    0.1705426653E+01    0.7234133184E+00    0.8184866263E+00    0.3393998217E+00    0.1623213357E+01
    0.3988916282E+04    0.2710844923E+02   -0.1075401413E+01    0.1700274032E+01    0.7222472984E+00    0.8167271375E+00    0.3380934762E+00    0.1617691652E+01
    0.3996880981E+04    0.2711502690E+02   -0.1074611667E+01    0.1695130605E+01    0.7210840157E+00    0.8149811131E+00    0.3367879085E+00    0.1612183660E+01
    0.4004849639E+04    0.2712159707E+02   -0.1073824140E+01    0.1689996745E+01    0.7199235815E+00    0.8132421818E+00    0.3354838091E+00    0.1606691412E+01
    0.4012822254E+04    0.2712815601E+02   -0.1073038451E+01    0.1684880349E+01    0.7187656086E+00    0.8115072327E+00    0.3341824804E+00    0.1601212154E+01
    0.4020798821E+04    0.2713469845E+02   -0.1072253494E+01    0.1679793149E+01    0.7176090417E+00    0.8097743503E+00    0.3328855236E+00    0.1595737107E+01
    0.4028779335E+04    0.2714122147E+02   -0.1071468193E+01    0.1674738054E+01    0.7164528077E+00    0.8080392241E+00    0.3315933171E+00    0.1590264699E+01
    0.4036763794E+04    0.2714772415E+02   -0.1070682033E+01    0.1669714297E+01    0.7152963898E+00    0.8062986945E+00    0.3303039730E+00    0.1584801047E+01
    0.4044752193E+04    0.2715420671E+02   -0.1069895274E+01    0.1664715402E+01    0.7141400830E+00    0.8045540266E+00    0.3290139241E+00    0.1579352052E+01
    0.4052744529E+04    0.2716067138E+02   -0.1069109006E+01    0.1659729385E+01    0.7129849876E+00    0.8028093392E+00    0.3277204327E+00    0.1573925592E+01
    0.4060740797E+04    0.2716712093E+02   -0.1068324532E+01    0.1654748498E+01    0.7118324122E+00    0.8010698369E+00    0.3264233935E+00    0.1568529238E+01
    0.4068740994E+04    0.2717355664E+02   -0.1067542902E+01    0.1649769444E+01    0.7106834304E+00    0.7993351690E+00    0.3251240827E+00    0.1563166711E+01
    0.4076745115E+04    0.2717997765E+02   -0.1066765172E+01    0.1644790068E+01    0.7095391030E+00    0.7976012912E+00    0.3238231227E+00    0.1557837555E+01
    0.4084753158E+04    0.2718638252E+02   -0.1065992303E+01    0.1639805616E+01    0.7084003890E+00    0.7958694894E+00    0.3225199488E+00    0.1552536055E+01
    0.4092765118E+04    0.2719277219E+02   -0.1065224675E+01    0.1634809217E+01    0.7072676970E+00    0.7941437503E+00    0.3212135046E+00    0.1547253061E+01
    0.4100780992E+04    0.2719914851E+02   -0.1064462096E+01    0.1629798769E+01    0.7061408442E+00    0.7924272358E+00    0.3199033127E+00    0.1541984629E+01
    0.4108800775E+04    0.2720551205E+02   -0.1063704109E+01    0.1624780052E+01    0.7050193743E+00    0.7907222187E+00    0.3185902208E+00    0.1536735329E+01
    0.4116824463E+04    0.2721186336E+02   -0.1062950237E+01    0.1619762555E+01    0.7039027881E+00    0.7890279647E+00    0.3172756121E+00    0.1531509235E+01
    0.4124852054E+04    0.2721820444E+02   -0.1062199844E+01    0.1614750236E+01    0.7027904429E+00    0.7873406343E+00    0.3159594429E+00    0.1526301021E+01
    0.4132883543E+04    0.2722453684E+02   -0.1061452239E+01    0.1609740430E+01    0.7016816627E+00    0.7856603465E+00    0.3146404018E+00    0.1521097688E+01
    0.4140918926E+04    0.2723085836E+02   -0.1060707249E+01    0.1604728078E+01    0.7005762520E+00    0.7839935584E+00    0.3133178406E+00    0.1515891211E+01
    0.4148958200E+04    0.2723716476E+02   -0.1059965365E+01    0.1599713140E+01    0.6994746381E+00    0.7823459269E+00    0.3119920575E+00    0.1510687018E+01
    0.4157001361E+04    0.2724345446E+02   -0.1059227361E+01    0.1594701097E+01    0.6983775384E+00    0.7807118133E+00    0.3106632077E+00    0.1505498518E+01
    0.4165048406E+04    0.2724972887E+02   -0.1058493952E+01    0.1589695566E+01    0.6972856532E+00    0.7790805518E+00    0.3093306169E+00    0.1500335107E+01
    0.4173099329E+04    0.2725598843E+02   -0.1057765670E+01    0.1584697785E+01    0.6961995568E+00    0.7774484547E+00    0.3079939345E+00    0.1495198026E+01
    0.4181154129E+04    0.2726223090E+02   -0.1057042871E+01    0.1579714133E+01    0.6951196502E+00    0.7758146762E+00    0.3066553769E+00    0.1490089202E+01
    0.4189212800E+04    0.2726845426E+02   -0.1056325355E+01    0.1574755595E+01    0.6940457590E+00    0.7741784197E+00    0.3053190028E+00    0.1485012885E+01
    0.4197275339E+04    0.2727465890E+02   -0.1055611948E+01    0.1569828120E+01    0.6929767441E+00    0.7725364450E+00    0.3039875629E+00    0.1479965597E+01
    0.4205341744E+04    0.2728084628E+02   -0.1054900911E+01    0.1564931816E+01    0.6919109550E+00    0.7708830524E+00    0.3026613035E+00    0.1474935435E+01
    0.4213412009E+04    0.2728701732E+02   -0.1054190769E+01    0.1560061682E+01    0.6908470020E+00    0.7692211708E+00    0.3013390117E+00    0.1469913479E+01
    0.4221486131E+04    0.2729317318E+02   -0.1053480649E+01    0.1555204087E+01    0.6897840595E+00    0.7675585622E+00    0.3000193094E+00    0.1464898570E+01
    0.4229564107E+04    0.2729931441E+02   -0.1052770396E+01    0.1550343724E+01    0.6887219853E+00    0.7658995008E+00    0.2987009210E+00    0.1459896864E+01
    0.4237645933E+04    0.2730544056E+02   -0.1052060379E+01    0.1545472256E+01    0.6876611147E+00    0.7642442472E+00    0.2973821309E+00    0.1454916653E+01
    0.4245731605E+04    0.2731155290E+02   -0.1051350979E+01    0.1540579217E+01    0.6866018247E+00    0.7625922707E+00    0.2960611872E+00    0.1449960336E+01
    0.4253821120E+04    0.2731765331E+02   -0.1050642550E+01    0.1535655359E+01    0.6855444680E+00    0.7609423983E+00    0.2947375475E+00    0.1445027833E+01
    0.4261914473E+04    0.2732374093E+02   -0.1049935489E+01    0.1530710859E+01    0.6844894336E+00    0.7592945674E+00    0.2934115550E+00    0.1440121362E+01
    0.4270011662E+04    0.2732981344E+02   -0.1049229983E+01    0.1525764848E+01    0.6834369140E+00    0.7576492937E+00    0.2920830678E+00    0.1435242920E+01
    0.4278112682E+04    0.2733586893E+02   -0.1048525884E+01    0.1520825614E+01    0.6823867954E+00    0.7560096648E+00    0.2907516177E+00    0.1430390960E+01
    0.4286217531E+04    0.2734190776E+02   -0.1047823189E+01    0.1515892676E+01    0.6813391068E+00    0.7543782399E+00    0.2894175455E+00    0.1425561514E+01
    0.4294326204E+04    0.2734793284E+02   -0.1047122376E+01    0.1510969541E+01    0.6802943054E+00    0.7527495981E+00    0.2880822158E+00    0.1420751674E+01
    0.4302438698E+04    0.2735394539E+02   -0.1046423906E+01    0.1506061871E+01    0.6792528451E+00    0.7511152339E+00    0.2867466549E+00    0.1415956016E+01
    0.4310555010E+04    0.2735994461E+02   -0.1045727825E+01    0.1501169283E+01    0.6782148210E+00    0.7494711513E+00    0.2854103516E+00    0.1411166766E+01
    0.4318675134E+04    0.2736593090E+02   -0.1045033830E+01    0.1496283539E+01    0.6771800167E+00    0.7478175954E+00    0.2840722411E+00    0.1406380303E+01
    0.4326799069E+04    0.2737190508E+02   -0.1044341534E+01    0.1491392204E+01    0.6761481350E+00    0.7461581934E+00    0.2827327568E+00    0.1401596199E+01
    0.4334926811E+04    0.2737786516E+02   -0.1043650826E+01    0.1486492365E+01    0.6751191288E+00    0.7444958515E+00    0.2813942108E+00    0.1396816855E+01
    0.4343058356E+04    0.2738380781E+02   -0.1042961911E+01    0.1481590422E+01    0.6740932773E+00    0.7428318431E+00    0.2800586925E+00    0.1392046245E+01
    0.4351193700E+04    0.2738973206E+02   -0.1042275061E+01    0.1476694380E+01    0.6730708858E+00    0.7411695241E+00    0.2787261711E+00    0.1387287322E+01
    0.4359332840E+04    0.2739563957E+02   -0.1041590368E+01    0.1471808496E+01    0.6720520356E+00    0.7395108630E+00    0.2773953359E+00    0.1382539467E+01
    0.4367475772E+04    0.2740153285E+02   -0.1040907598E+01    0.1466928238E+01    0.6710365008E+00    0.7378559762E+00    0.2760649491E+00    0.1377794587E+01
    0.4375622493E+04    0.2740741354E+02   -0.1040226504E+01    0.1462049942E+01    0.6700240467E+00    0.7362101663E+00    0.2747330977E+00    0.1373046432E+01
    0.4383773000E+04    0.2741328150E+02   -0.1039547451E+01    0.1457172711E+01    0.6690150419E+00    0.7345792380E+00    0.2733969250E+00    0.1368294784E+01
    0.4391927289E+04    0.2741913639E+02   -0.1038871618E+01    0.1452292901E+01    0.6680106121E+00    0.7329651912E+00    0.2720545749E+00    0.1363547097E+01
    0.4400085356E+04    0.2742497922E+02   -0.1038200117E+01    0.1447405072E+01    0.6670118087E+00    0.7313645269E+00    0.2707068707E+00    0.1358811654E+01
    0.4408247198E+04    0.2743081054E+02   -0.1037533232E+01    0.1442507210E+01    0.6660189052E+00    0.7297749789E+00    0.2693563685E+00    0.1354090687E+01
    0.4416412811E+04    0.2743662830E+02   -0.1036870813E+01    0.1437600875E+01    0.6650317201E+00    0.7281947172E+00    0.2680051912E+00    0.1349383329E+01
    0.4424582192E+04    0.2744242840E+02   -0.1036212271E+01    0.1432695722E+01    0.6640496553E+00    0.7266216386E+00    0.2666551780E+00    0.1344687387E+01
    0.4432755338E+04    0.2744820651E+02   -0.1035556306E+01    0.1427798758E+01    0.6630714416E+00    0.7250534931E+00    0.2653086015E+00    0.1339996267E+01
    0.4440932245E+04    0.2745396113E+02   -0.1034901415E+01    0.1422905980E+01    0.6620955831E+00    0.7234921279E+00    0.2639662532E+00    0.1335302007E+01
    0.4449112909E+04    0.2745969445E+02   -0.1034246556E+01    0.1418009558E+01    0.6611210180E+00    0.7219426976E+00    0.2626261239E+00    0.1330601406E+01
    0.4457297327E+04    0.2746540896E+02   -0.1033591336E+01    0.1413107522E+01    0.6601473071E+00    0.7204049978E+00    0.2612852084E+00    0.1325896499E+01
    0.4465485496E+04    0.2747110484E+02   -0.1032935832E+01    0.1408207061E+01    0.6591744961E+00    0.7188720085E+00    0.2599412268E+00    0.1321191911E+01
    0.4473677412E+04    0.2747678057E+02   -0.1032280521E+01    0.1403319069E+01    0.6582031006E+00    0.7173386405E+00    0.2585927130E+00    0.1316494127E+01
    0.4481873072E+04    0.2748243490E+02   -0.1031626501E+01    0.1398447455E+01    0.6572342571E+00    0.7158036262E+00    0.2572394718E+00    0.1311810951E+01
    0.4490072473E+04    0.2748806776E+02   -0.1030975026E+01    0.1393590446E+01    0.6562692444E+00    0.7142622182E+00    0.2558833386E+00    0.1307149897E+01
    0.4498275610E+04    0.2749367882E+02   -0.1030326629E+01    0.1388745990E+01    0.6553086893E+00    0.7127078356E+00    0.2545270626E+00    0.1302515870E+01
    0.4506482482E+04    0.2749926763E+02   -0.1029681284E+01    0.1383906866E+01    0.6543526945E+00    0.7111384408E+00    0.2531718868E+00    0.1297912271E+01
    0.4514693083E+04    0.2750483571E+02   -0.1029039108E+01    0.1379065931E+01    0.6534014601E+00    0.7095525984E+00    0.2518169435E+00    0.1293343844E+01
    0.4522907411E+04    0.2751038515E+02   -0.1028400099E+01    0.1374223740E+01    0.6524550901E+00    0.7079542936E+00    0.2504603816E+00    0.1288812904E+01
    0.4531125463E+04    0.2751591531E+02   -0.1027763740E+01    0.1369386491E+01    0.6515132149E+00    0.7063557933E+00    0.2491004474E+00    0.1284315600E+01
    0.4539347235E+04    0.2752142413E+02   -0.1027129599E+01    0.1364558317E+01    0.6505754624E+00    0.7047695001E+00    0.2477367763E+00    0.1279845269E+01
    0.4547572723E+04    0.2752691147E+02   -0.1026497647E+01    0.1359737121E+01    0.6496417555E+00    0.7032026105E+00    0.2463709277E+00    0.1275397811E+01
    0.4555801925E+04    0.2753237648E+02   -0.1025868022E+01    0.1354920902E+01    0.6487121706E+00    0.7016529991E+00    0.2450052407E+00    0.1270970927E+01
    0.4564034837E+04    0.2753781480E+02   -0.1025241205E+01    0.1350108541E+01    0.6477871372E+00    0.7001122197E+00    0.2436416480E+00    0.1266563124E+01
    0.4572271456E+04    0.2754322148E+02   -0.1024617714E+01    0.1345300742E+01    0.6468671423E+00    0.6985766316E+00    0.2422809914E+00    0.1262173068E+01
    0.4580511778E+04    0.2754859479E+02   -0.1023997276E+01    0.1340498190E+01    0.6459519484E+00    0.6970516692E+00    0.2409227733E+00    0.1257795313E+01
    0.4588755801E+04    0.2755393672E+02   -0.1023379290E+01    0.1335698008E+01    0.6450409594E+00    0.6955389891E+00    0.2395660175E+00    0.1253424491E+01
    0.4597003520E+04    0.2755925051E+02   -0.1022763659E+01    0.1330898470E+01    0.6441340614E+00    0.6940314271E+00    0.2382098876E+00    0.1249062045E+01
    0.4605254933E+04    0.2756453854E+02   -0.1022150502E+01    0.1326099566E+01    0.6432313915E+00    0.6925253755E+00    0.2368529450E+00    0.1244711956E+01
    0.4613510036E+04    0.2756980290E+02   -0.1021539556E+01    0.1321301286E+01    0.6423327097E+00    0.6910245655E+00    0.2354936121E+00    0.1240378294E+01
    0.4621768825E+04    0.2757504520E+02   -0.1020930238E+01    0.1316507091E+01    0.6414374416E+00    0.6895323110E+00    0.2341321642E+00    0.1236063865E+01
    0.4630031299E+04    0.2758026527E+02   -0.1020322169E+01    0.1311716187E+01    0.6405451904E+00    0.6880455598E+00    0.2327698888E+00    0.1231768433E+01
    0.4638297452E+04    0.2758546248E+02   -0.1019715185E+01    0.1306919667E+01    0.6396557522E+00    0.6865623762E+00    0.2314062597E+00    0.1227491411E+01
    0.4646567283E+04    0.2759063777E+02   -0.1019109143E+01    0.1302109256E+01    0.6387689756E+00    0.6850875644E+00    0.2300390461E+00    0.1223233127E+01
    0.4654840788E+04    0.2759579310E+02   -0.1018504348E+01    0.1297287352E+01    0.6378851978E+00    0.6836194876E+00    0.2286662555E+00    0.1218998014E+01
    0.4663117963E+04    0.2760092914E+02   -0.1017901383E+01    0.1292467026E+01    0.6370050468E+00    0.6821481083E+00    0.2272869663E+00    0.1214792282E+01
    0.4671398806E+04    0.2760604366E+02   -0.1017300232E+01    0.1287668596E+01    0.6361286031E+00    0.6806707455E+00    0.2259016191E+00    0.1210614477E+01
    0.4679683312E+04    0.2761113313E+02   -0.1016700204E+01    0.1282904971E+01    0.6352552367E+00    0.6791962664E+00    0.2245127231E+00    0.1206458496E+01
    0.4687971479E+04    0.2761619513E+02   -0.1016100043E+01    0.1278176331E+01    0.6343836901E+00    0.6777350647E+00    0.2231242690E+00    0.1202321860E+01
    0.4696263305E+04    0.2762122962E+02   -0.1015498044E+01    0.1273476250E+01    0.6335122145E+00    0.6762880080E+00    0.2217386275E+00    0.1198204296E+01
    0.4704558784E+04    0.2762623688E+02   -0.1014892671E+01    0.1268803481E+01    0.6326392285E+00    0.6748459702E+00    0.2203546395E+00    0.1194105420E+01
    0.4712857914E+04    0.2763121574E+02   -0.1014283148E+01    0.1264162497E+01    0.6317639390E+00    0.6733954543E+00    0.2189698844E+00    0.1190024723E+01
    0.4721160693E+04    0.2763616452E+02   -0.1013668986E+01    0.1259550875E+01    0.6308858895E+00    0.6719267262E+00    0.2175841882E+00    0.1185958713E+01
    0.4729467116E+04    0.2764108234E+02   -0.1013049096E+01    0.1254968031E+01    0.6300041221E+00    0.6704460283E+00    0.2161999576E+00    0.1181897837E+01
    0.4737777181E+04    0.2764596973E+02   -0.1012422542E+01    0.1250420183E+01    0.6291177871E+00    0.6689655754E+00    0.2148195552E+00    0.1177832775E+01
    0.4746090884E+04    0.2765082811E+02   -0.1011789875E+01    0.1245912032E+01    0.6282273896E+00    0.6674896897E+00    0.2134430440E+00    0.1173762408E+01
    0.4754408223E+04    0.2765565896E+02   -0.1011153008E+01    0.1241443799E+01    0.6273347986E+00    0.6660214205E+00    0.2120678136E+00    0.1169689805E+01
    0.4762729194E+04    0.2766046487E+02   -0.1010514418E+01    0.1237012374E+01    0.6264424691E+00    0.6645643767E+00    0.2106902296E+00    0.1165619576E+01
    0.4771053794E+04    0.2766524945E+02   -0.1009876353E+01    0.1232615258E+01    0.6255526123E+00    0.6631213957E+00    0.2093083821E+00    0.1161558370E+01
    0.4779382019E+04    0.2767001613E+02   -0.1009240387E+01    0.1228252516E+01    0.6246667892E+00    0.6616938170E+00    0.2079229648E+00    0.1157510857E+01
    0.4787713867E+04    0.2767476887E+02   -0.1008607856E+01    0.1223922362E+01    0.6237862927E+00    0.6602816775E+00    0.2065352339E+00    0.1153482083E+01
    0.4796049334E+04    0.2767950963E+02   -0.1007980095E+01    0.1219620408E+01    0.6229124102E+00    0.6588826316E+00    0.2051456391E+00    0.1149477622E+01
    0.4804388418E+04    0.2768423472E+02   -0.1007358483E+01    0.1215344525E+01    0.6220465172E+00    0.6574907923E+00    0.2037548728E+00    0.1145500770E+01
    0.4812731115E+04    0.2768893948E+02   -0.1006744600E+01    0.1211089833E+01    0.6211901931E+00    0.6561072126E+00    0.2023645793E+00    0.1141558290E+01
    0.4821077422E+04    0.2769362444E+02   -0.1006139582E+01    0.1206846796E+01    0.6203445783E+00    0.6547444119E+00    0.2009770095E+00    0.1137660229E+01
    0.4829427336E+04    0.2769829423E+02   -0.1005543605E+01    0.1202611024E+01    0.6195098477E+00    0.6534090008E+00    0.1995945871E+00    0.1133812926E+01
    0.4837780854E+04    0.2770295316E+02   -0.1004956482E+01    0.1198387006E+01    0.6186857565E+00    0.6520912469E+00    0.1982191604E+00    0.1130019098E+01
    0.4846137972E+04    0.2770760186E+02   -0.1004377841E+01    0.1194179805E+01    0.6178719349E+00    0.6507789020E+00    0.1968501169E+00    0.1126278950E+01
    0.4854498689E+04    0.2771223846E+02   -0.1003806785E+01    0.1189984266E+01    0.6170675612E+00    0.6494685428E+00    0.1954826546E+00    0.1122588984E+01
    0.4862862999E+04    0.2771686055E+02   -0.1003241953E+01    0.1185794131E+01    0.6162713562E+00    0.6481614261E+00    0.1941103286E+00    0.1118941526E+01
    0.4871230902E+04    0.2772146476E+02   -0.1002682085E+01    0.1181610903E+01    0.6154821132E+00    0.6468579715E+00    0.1927300052E+00    0.1115325836E+01
    0.4879602393E+04    0.2772604753E+02   -0.1002126450E+01    0.1177443139E+01    0.6146991370E+00    0.6455584745E+00    0.1913424943E+00    0.1111733928E+01
    0.4887977469E+04    0.2773060769E+02   -0.1001574746E+01    0.1173295130E+01    0.6139221815E+00    0.6442648554E+00    0.1899495767E+00    0.1108164282E+01
    0.4896356127E+04    0.2773514547E+02   -0.1001026808E+01    0.1169166565E+01    0.6131511357E+00    0.6429737387E+00    0.1885531286E+00    0.1104619418E+01
    0.4904738365E+04    0.2773966041E+02   -0.1000482253E+01    0.1165060455E+01    0.6123856770E+00    0.6416824016E+00    0.1871552783E+00    0.1101102563E+01
    0.4913124179E+04    0.2774415238E+02   -0.9999401968E+00    0.1160978951E+01    0.6116249480E+00    0.6403969287E+00    0.1857564741E+00    0.1097615035E+01
    0.4921513566E+04    0.2774862311E+02   -0.9993992741E+00    0.1156929307E+01    0.6108675954E+00    0.6391250508E+00    0.1843549977E+00    0.1094152800E+01
    0.4929906523E+04    0.2775307484E+02   -0.9988583748E+00    0.1152918832E+01    0.6101124550E+00    0.6378686480E+00    0.1829487673E+00    0.1090709126E+01
    0.4938303047E+04    0.2775750787E+02   -0.9983173129E+00    0.1148944984E+01    0.6093592470E+00    0.6366267308E+00    0.1815365125E+00    0.1087279279E+01
    0.4946703135E+04    0.2776191911E+02   -0.9977768644E+00    0.1145002345E+01    0.6086086609E+00    0.6353939690E+00    0.1801189142E+00    0.1083859329E+01
    0.4955106785E+04    0.2776630451E+02   -0.9972381049E+00    0.1141086814E+01    0.6078617737E+00    0.6341634864E+00    0.1786988724E+00    0.1080443870E+01
    0.4963513992E+04    0.2777066261E+02   -0.9967016934E+00    0.1137196740E+01    0.6071193302E+00    0.6329339447E+00    0.1772799745E+00    0.1077027569E+01
    0.4971924755E+04    0.2777499241E+02   -0.9961678470E+00    0.1133332557E+01    0.6063816326E+00    0.6317092506E+00    0.1758644471E+00    0.1073609763E+01
    0.4980339069E+04    0.2777929413E+02   -0.9956365340E+00    0.1129489545E+01    0.6056486978E+00    0.6304916215E+00    0.1744520883E+00    0.1070194162E+01
    0.4988756932E+04    0.2778357073E+02   -0.9951076341E+00    0.1125662824E+01    0.6049204471E+00    0.6292821064E+00    0.1730421196E+00    0.1066784908E+01
    0.4997178342E+04    0.2778782372E+02   -0.9945814607E+00    0.1121853037E+01    0.6041971661E+00    0.6280866665E+00    0.1716353337E+00    0.1063386783E+01
    0.5005603295E+04    0.2779205033E+02   -0.9940586099E+00    0.1118066272E+01    0.6034793813E+00    0.6269121095E+00    0.1702331540E+00    0.1060004578E+01
    0.5014031787E+04    0.2779624786E+02   -0.9935391943E+00    0.1114304505E+01    0.6027671354E+00    0.6257628425E+00    0.1688358806E+00    0.1056639504E+01
    0.5022463817E+04    0.2780041532E+02   -0.9930229244E+00    0.1110564095E+01    0.6020600460E+00    0.6246407360E+00    0.1674422142E+00    0.1053289580E+01
    0.5030899381E+04    0.2780455111E+02   -0.9925099517E+00    0.1106847789E+01    0.6013581216E+00    0.6235420823E+00    0.1660500671E+00    0.1049954701E+01
    0.5039338476E+04    0.2780865465E+02   -0.9920009402E+00    0.1103164698E+01    0.6006618845E+00    0.6224625819E+00    0.1646580895E+00    0.1046638977E+01
    0.5047781100E+04    0.2781272702E+02   -0.9914965051E+00    0.1099514491E+01    0.5999718428E+00    0.6213989978E+00    0.1632654124E+00    0.1043347335E+01
    0.5056227249E+04    0.2781676976E+02   -0.9909967591E+00    0.1095890480E+01    0.5992880299E+00    0.6203450674E+00    0.1618696963E+00    0.1040079704E+01
    0.5064676919E+04    0.2782078501E+02   -0.9905009111E+00    0.1092286171E+01    0.5986096301E+00    0.6193032054E+00    0.1604675426E+00    0.1036828051E+01
    0.5073130110E+04    0.2782477456E+02   -0.9900074806E+00    0.1088696051E+01    0.5979351516E+00    0.6182849879E+00    0.1590579335E+00    0.1033579262E+01
    0.5081586817E+04    0.2782873779E+02   -0.9895152757E+00    0.1085120710E+01    0.5972632588E+00    0.6172978828E+00    0.1576437132E+00    0.1030323662E+01
    0.5090047039E+04    0.2783267186E+02   -0.9890240029E+00    0.1081562727E+01    0.5965934094E+00    0.6163363292E+00    0.1562279035E+00    0.1027060481E+01
    0.5098510770E+04    0.2783657542E+02   -0.9885338432E+00    0.1078021614E+01    0.5959256023E+00    0.6153879554E+00    0.1548104596E+00    0.1023792741E+01
    0.5106978009E+04    0.2784044823E+02   -0.9880450950E+00    0.1074499690E+01    0.5952600891E+00    0.6144460419E+00    0.1533907817E+00    0.1020524446E+01
    0.5115448754E+04    0.2784428986E+02   -0.9875583355E+00    0.1071001757E+01    0.5945974388E+00    0.6135086409E+00    0.1519702298E+00    0.1017262693E+01
    0.5123923000E+04    0.2784810245E+02   -0.9870739475E+00    0.1067533340E+01    0.5939380555E+00    0.6125705426E+00    0.1505498255E+00    0.1014012175E+01
    0.5132400745E+04    0.2785189058E+02   -0.9865915102E+00    0.1064103256E+01    0.5932816086E+00    0.6116250228E+00    0.1491283503E+00    0.1010772962E+01
    0.5140881988E+04    0.2785565691E+02   -0.9861101133E+00    0.1060718460E+01    0.5926273009E+00    0.6106758715E+00    0.1477044274E+00    0.1007545573E+01
    0.5149366723E+04    0.2785940062E+02   -0.9856292199E+00    0.1057382321E+01    0.5919746456E+00    0.6097331536E+00    0.1462790458E+00    0.1004334083E+01
    0.5157854948E+04    0.2786311924E+02   -0.9851488667E+00    0.1054095902E+01    0.5913235887E+00    0.6088029859E+00    0.1448547480E+00    0.1001142777E+01
    0.5166346662E+04    0.2786680955E+02   -0.9846687071E+00    0.1050859814E+01    0.5906736694E+00    0.6078910125E+00    0.1434325968E+00    0.9979705106E+00
    0.5174841860E+04    0.2787046688E+02   -0.9841881333E+00    0.1047676706E+01    0.5900241667E+00    0.6069977828E+00    0.1420114446E+00    0.9948146763E+00
    0.5183340540E+04    0.2787408790E+02   -0.9837073806E+00    0.1044547982E+01    0.5893751859E+00    0.6061139987E+00    0.1405902559E+00    0.9916776984E+00
    0.5191842699E+04    0.2787767269E+02   -0.9832277936E+00    0.1041471661E+01    0.5887280360E+00    0.6052291976E+00    0.1391694313E+00    0.9885677969E+00
    0.5200348334E+04    0.2788122145E+02   -0.9827514248E+00    0.1038440719E+01    0.5880847812E+00    0.6043397268E+00    0.1377495835E+00    0.9854960813E+00
    0.5208857443E+04    0.2788473363E+02   -0.9822801440E+00    0.1035448616E+01    0.5874474027E+00    0.6034498650E+00    0.1363307110E+00    0.9824659626E+00
    0.5217370022E+04    0.2788820940E+02   -0.9818154554E+00    0.1032493999E+01    0.5868175153E+00    0.6025652174E+00    0.1349124663E+00    0.9794731999E+00
    0.5225886069E+04    0.2789164906E+02   -0.9813582278E+00    0.1029580162E+01    0.5861960307E+00    0.6016854799E+00    0.1334935836E+00    0.9765119668E+00
    0.5234405582E+04    0.2789505288E+02   -0.9809079580E+00    0.1026712085E+01    0.5855825227E+00    0.6008059459E+00    0.1320718464E+00    0.9735763548E+00
    0.5242928556E+04    0.2789842064E+02   -0.9804631580E+00    0.1023888378E+01    0.5849755853E+00    0.5999272487E+00    0.1306460325E+00    0.9706624551E+00
    0.5251454990E+04    0.2790175079E+02   -0.9800224386E+00    0.1021106224E+01    0.5843738627E+00    0.5990554514E+00    0.1292169683E+00    0.9677705894E+00
    0.5259984880E+04    0.2790504250E+02   -0.9795849414E+00    0.1018365386E+01    0.5837764939E+00    0.5981956978E+00    0.1277857944E+00    0.9649039581E+00
    0.5268518223E+04    0.2790829779E+02   -0.9791501603E+00    0.1015667052E+01    0.5831828907E+00    0.5973488858E+00    0.1263528312E+00    0.9620643746E+00
    0.5277055018E+04    0.2791152043E+02   -0.9787178046E+00    0.1013015970E+01    0.5825926938E+00    0.5965210324E+00    0.1249192600E+00    0.9592503894E+00
    0.5285595261E+04    0.2791471370E+02   -0.9782883445E+00    0.1010411765E+01    0.5820062335E+00    0.5957123742E+00    0.1234879503E+00    0.9564611043E+00
